time,open,high,low,close,volume
1773316800,6581179.5,6598523.0,6572837.0,6598523.0,0.0004
1773320400,6584510.5,6584510.5,6534945.0,6536626.5,0.0108
1773324000,6559834.5,6571640.5,6486101.5,6497595.0,0.0024
1773327600,6519694.0,6568863.0,6511420.5,6568863.0,0.0036
1773331200,6540172.0,6579552.5,6538609.0,6579552.5,0.2339999999999999
1773334800,6572864.5,6572864.5,6571298.5,6571298.5,0.0003
1773338400,6557265.0,6559998.5,6519941.0,6519941.0,0.0022
1773342000,6545137.5,6545137.5,6545137.5,6545137.5,0.0001
1773345600,6571535.0,6571535.0,6560758.0,6560758.0,0.0116
1773349200,6564299.5,6566079.0,6564299.5,6566079.0,0.0024999999999999
1773352800,6546264.0,6548269.0,6546264.0,6548269.0,0.0002
1773356400,6588688.5,6597629.5,6587110.5,6597629.5,0.0014
1773360000,6595772.0,6712975.0,6595772.0,6683435.5,0.0243
1773363600,6681519.5,6695335.0,6681519.5,6695335.0,0.0009
1773367200,6684604.0,6684604.0,6645448.5,6645448.5,0.0037
1773370800,6646550.5,6659003.5,6637967.0,6656215.0,0.0073
1773374400,6670043.5,6670043.5,6663101.5,6667477.0,0.0057
1773378000,6667815.0,6689496.5,6665978.5,6686109.5,0.0083
1773381600,6683604.5,6683604.5,6662235.0,6662235.0,0.0022
1773385200,6688718.0,6690397.0,6683500.0,6690397.0,0.0041
1773388800,6674787.0,6720140.0,6674787.0,6700599.0,0.0202
1773392400,6710210.0,6722383.0,6696705.5,6722383.0,0.0154
1773396000,6741345.0,6761631.5,6741345.0,6761631.5,0.0070999999999999
1773399600,6764878.0,6764878.0,6731052.5,6739988.5,0.0609
1773403200,6747585.5,6788291.0,6746858.0,6788291.0,0.0036
1773406800,6788805.5,6859318.0,6779693.5,6859318.0,0.009
